permasalahan	per masalah an
ulama	ulama
sahut	sahut
membikin	men bikin
penyusun	pen susun
sukarelawan	sukarela wan
perbaikan	per baik an
mengoleskan	men oles kan
komandannya	komandan nya
memukul	men pukul
fasilitator	fasilitator
dosanya	dosa nya
kedelai	kedelai
omong	omong
lambannya	lamban nya
laut	laut
bukunya	buku nya
dibutuhkannya	di butuh kan nya
pengadilan	pen adil an
menanggulanginya	men tanggulang i nya
menyengsarakan	men sengsara kan
perkara	perkara
saldo	saldo
menambahkan	men tambah kan
kebunnya	kebun nya
pembasmi	pen basmi
rintisan	rintis an
kalkun	kalkun
hayati	hayat i
menundukkan	men tunduk kan
menerimanya	men terima nya
merata	men rata
komitmen	komitmen
unsur	unsur
mendalam	men dalam
signifikan	signifikan
menggantinya	men ganti nya
diuraikan	di urai kan
persetujuannya	per setuju an nya
egois	egois
singkatnya	singkat nya
warganegaranya	warganegara nya
padi	padi
pelempar	pen lempar
mengembalikan	men kembali kan
membawahi	men bawah i
perpipaan	per pipa an
penyebab	pen sebab
terbelah	ter belah
bersantai	ber santai
rendahkan	rendah kan
dikonsolidasi	di konsolidasi
arti	arti
cobakan	coba kan
bawaan	bawa an
pemilikan	pen milik an
penyembah	pen sembah
dipraktekkan	di praktek kan
diluncurkan	di luncur kan
seksama	seksama
mereda	men reda
kotanya	kota nya
mengambil	men ambil
otoritasnya	otoritas nya
dendam	dendam
terkurung	ter kurung
mengelabui	men kelabui
mengusik	men usik
dibebankan	di beban kan
cerminkan	cermin kan
meksiko	meksiko
membutuhkannya	men butuh kan nya
hapus	hapus
membela	men bela
industri	industri
pernapasan	per napas an
seperangkat	se perangkat
peminatnya	pen minat nya
terdistribusikan	ter distribusi kan
bapak	bapak
sediakan	sedia kan
merenung	men renung
elektronik	elektronik
mengejarnya	men kejar nya
mencatat	men catat
asa	asa
mengeraskan	men keras kan
top	top
tampungnya	tampung nya
kudengar	ku dengar
berobat	ber obat
dihidangkan	di hidang kan
diindikasikan	di indikasi kan
diperiksa	di periksa
fitur	fitur
unta	unta
pemenuhannya	pen penuh an nya
ditekankan	di tekan kan
sukunya	suku nya
radio	radio
merawati	men rawat i
akuisisi	akuisisi
sebesar	se besar
pesawat	pesawat
perannya	peran nya
santrinya	santri nya
menggigitnya	men gigit nya
desember	desember
tersimpan	ter simpan
sungai	sungai
ular	ular
memberitakan	men berita kan
mencermati	men cermat i
udaranya	udara nya
penularan	pen tular an
memilihnya	men pilih nya
lapangan	lapang an
berbeda	ber beda
pohon	pohon
teologi	teologi
membelokkan	men belok kan
komputer	komputer
terjebak	ter jebak
supervisi	supervisi
selembar	se lembar
pembawa	pen bawa
permodalan	per modal an
peneliti	pen teliti
berorganisasi	ber organisasi
pemantauan	pen pantau an
perbincangan	per bincang an
menulisnya	men tulis nya
terpaksa	ter paksa
memaparkan	men papar kan
dipromosikan	di promosi kan
rabu	rabu
penentuan	pen tentu an
kutuk	kutuk
menghapuskan	men hapus kan
populasinya	populasi nya
fokusnya	fokus nya
ditaruh	di taruh
optimalisasi	optimalisasi
mawar	mawar
berkata	ber kata
berkolaborasi	ber kolaborasi
pengurus	pen urus
diakibatkan	di akibat kan
sumber	sumber
tahan	tahan
berbasis	ber basis
benak	benak
hitungan	hitung an
karet	karet
perguliran	per gulir an
permata	permata
membacakan	men baca kan
terbangnya	terbang nya
indonesia	indonesia
memusyawarahkannya	men musyawarah kan nya
disempurnakan	di sempurna kan
bertepatan	ber tepat an
pemisah	pen pisah
sistemnya	sistem nya
dikorbankan	di korban kan
mulianya	mulia nya
bersih	bersih
lidah	lidah
menonjolkan	men tonjol kan
terdefinisi	ter definisi
terserah	ter serah
salinannya	salin an nya
pemesanan	pen pesan an
siang	siang
bencana	bencana
penanam	pen tanam
penyusunannya	pen susun an nya
pemblokiran	pen blokir an
penekanan	pen tekan an
bell	bell
warisannya	waris an nya
pemberitaan	pen berita an
licik	licik
daur	daur
alih	alih
nafsu	nafsu
menyalami	men salam i
slogan	slogan
batal	batal
sore	sore
diderita	di derita
mengeluh	men keluh
singa	singa
memancarkan	men pancar kan
diusik	di usik
penanya	pen tanya
jauhnya	jauh nya
realisasi	realisasi
melambung	men lambung
kunyah	kunyah
susun	susun
bergeser	ber geser
menyeberanginya	men seberang i nya
baca	baca
dikurung	di kurung
berserah	ber serah
lain	lain
pemasoknya	pen pasok nya
mengalihkan	men alih kan
sengsara	sengsara
usul	usul
permanen	permanen
keheranan	ke heran an
acara	acara
disingkirkan	di singkir kan
rintangan	rintang an
sangkut	sangkut
harapannya	harap an nya
persidangan	per sidang an
inefisiensi	inefisiensi
almamaternya	almamater nya
simpan	simpan
semudah	se mudah
kabut	kabut
dana	dana
melupakanku	men lupa kan ku
komedi	komedi
menyiapkan	men siap kan
berpartisipasi	ber partisipasi
denyut	denyut
luangkan	luang kan
ratap	ratap
kadar	kadar
membentuk	men bentuk
menipisnya	men tipis nya
menggugat	men gugat
amati	amati
tidurku	tidur ku
departemen	departemen
rekaman	rekam an
alatnya	alat nya
menunggak	men tunggak
menggelar	men gelar
direalisasikan	di realisasi kan
penguasa	pen kuasa
tuntas	tuntas
masukan	masuk an
diluruskan	di lurus kan
mangkuk	mangkuk
asramanya	asrama nya
manajemen	manajemen
terikat	ter ikat
pendiam	pen diam
paduan	padu an
prioritas	prioritas
mengantarkan	men antar kan
lagunya	lagu nya
terselenggaranya	ter selenggara nya
antarlingkungan	antar lingkung an
kritik	kritik
tersesatnya	ter sesat nya
diredakan	di reda kan
mencemari	men cemar i
produk	produk
keponakan	keponakan
kepala	kepala
melaluinya	men lalu i nya
dilanggar	di langgar
inspirasi	inspirasi
sosis	sosis
antarmasyarakat	antar masyarakat
ditelaah	di telaah
dijadikannya	di jadi kan nya
menyingkir	men singkir
siaran	siar an
ketik	ketik
pendukung	pen dukung
serikat	serikat
jam	jam
tata	tata
ditabungkan	di tabung kan
aksara	aksara
pembukuannya	pen buku an nya
puluhan	puluh an
kayu	kayu
tumpangan	tumpang an
terhalang	ter halang
terlarut	ter larut
teguran	tegur an
kontribusinya	kontribusi nya
memaksa	men paksa
terpancar	ter pancar
pancing	pancing
terasing	ter asing
mendampingi	men damping i
menyadarinya	men sadar i nya
sewajarnya	se wajar nya
titipan	titip an
sewaktu	se waktu
mempergunakan	men guna kan
sengit	sengit
relasinya	relasi nya
bermitra	ber mitra
berintegritas	ber integritas
memikirkan	men pikir kan
berasas	ber asas
dicap	di cap
praktek	praktek
pengembaraan	pen kembara an
maksimal	maksimal
samping	samping
membaik	men baik
irlandia	irlandia
diamanatkan	di amanat kan
keraskan	keras kan
jenewa	jenewa
diajarnya	di ajar nya
terparkir	ter parkir
penjagaan	pen jaga an
bajaknya	bajak nya
mengorelasikan	men korelasi kan
edaran	edar an
ladang	ladang
bilik	bilik
minggunya	minggu nya
satuan	satu an
rumor	rumor
eksternal	eksternal
bermoral	ber moral
menderita	men derita
mengajarku	men ajar ku
kuadratnya	kuadrat nya
sebaliknya	sebaliknya
membenahi	men benah i
cair	cair
menelan	men telan
peradilan	per adil an
dimaksimalkan	di maksimal kan
diserap	di serap
keluarga	keluarga
sambungan	sambung an
audio	audio
terkasih	ter kasih
diboboli	di bobol i
perumahan	pen rumah an
metode	metode
gagasan	gagas an
seksual	seksual
congkak	congkak
ayu	ayu
mengingat	men ingat
ketidakefisienan	ke tidak efisien an
memanen	men panen
tuhanku	tuhan ku
perkataan	per kata an
mendayagunakan	men dayaguna kan
jeruknya	jeruk nya
tempuran	tempur an
melestarikan	men lestari kan
menabrakkannya	men tabrak kan nya
langsing	langsing
diteliti	di teliti
memakai	men pakai
menyiarkan	men siar kan
dadanya	dada nya
sepakat	sepakat
kriminal	kriminal
menyalurkan	men salur kan
menjerat	men jerat
seniman	seniman
godaan	goda an
kecurigaan	ke curiga an
pemuridan	pen murid an
pendapatnya	pen dapat nya
melimpahkan	men limpah kan
bersaksi	ber saksi
dikaruniakan	di karunia kan
mengulang	men ulang
alternatif	alternatif
ditumbuk	di tumbuk
membungkus	men bungkus
diwakilinya	di wakil i nya
menganggap	men anggap
diperdalam	di per dalam
taninya	tani nya
konsensus	konsensus
mengakhirinya	men akhir i nya
cacing	cacing
bersamanya	ber sama nya
percepatan	per cepat an
seusai	se usai
menggarap	men garap
berkondisi	ber kondisi
panenan	panen an
rute	rute
terpopuler	ter populer
mahabintangnya	mahabintang nya
terjangkaunya	ter jangkau nya
gembiranya	gembira nya
didik	didik
menggiring	men giring
segi	segi
mengejutkan	men kejut kan
athena	athena
bermigrasi	ber migrasi
pekerjanya	pekerja nya
induknya	induk nya
kenal	kenal
komplikasi	komplikasi
elit	elit
mengemudikan	men kemudi kan
beracun	ber racun
mengutarakan	men utara kan
penghuninya	pen huni nya
perbuatan	per buat an
penyelenggaraannya	pen selenggara an nya
jauhkan	jauh kan
situ	situ
lantainya	lantai nya
produksi	produksi
menyanyi	men nyanyi
mengadunya	men adu nya
mengancam	men ancam
asi	as i
akunting	akunting
bunuh	bunuh
dikatakannya	di kata kan nya
kamus	kamus
datanya	data nya
menanggapinya	men tanggap i nya
jalar	jalar
bercerita	ber cerita
iri	iri
kemajuan	ke maju an
penggoda	pen goda
penyehatan	pen sehat an
pengampunan	pen ampun an
mendidiknya	men didik nya
pemanah	pen panah
amal	amal
merayu	men rayu
menyaring	men saring
senasib	se nasib
risikonya	risiko nya
mendamaikan	men damai kan
diskon	diskon
terkenang	ter kenang
batas	batas
kebangkitan	ke bangkit an
legitimasi	legitimasi
jangkauan	jangkau an
rasuli	rasul i
mengering	men kering
ditepati	di tepat i
instrumen	instrumen
menampilkan	men tampil kan
kalori	kalori
terkuno	ter kuno
sosial	sosial
membebaskannya	men bebas kan nya
lamaran	lamar an
apartemen	apartemen
modalnya	modal nya
mengkreditnya	men kredit nya
sarapan	sarapan
penengah	pen tengah
memperbaharui	men baharu i
terwujudnya	ter wujud nya
mengutip	men kutip
gunakan	guna kan
antarrumah	antar rumah
menambang	men tambang
memaknai	men makna i
nikah	nikah
filipina	filipina
ditularkan	di tular kan
peningkatan	pen tingkat an
zakat	zakat
meyakinkan	men yakin kan
memfasilitasi	men fasilitas i
diyakininya	di yakin i nya
mewujudkan	men wujud kan
ratapan	ratap an
pembaruannya	pen baru an nya
mengemuka	men kemuka
lupa	lupa
kompromi	kompromi
penelitiannya	pen teliti an nya
piringan	piring an
roti	roti
tuntutannya	tuntut an nya
berada	ber ada
penganyam	pen anyam
pisau	pisau
pintar	pintar
meletusnya	men letus nya
penampung	pen tampung
direnovasinya	di renovasi nya
postingan	posting an
menyingkap	men singkap
menguasai	men kuasa i
terurus	ter urus
magnetis	magnetis
antarpasangan	antar pasang an
ribut	ribut
disurvei	di survei
santapan	santap an
anekdot	anekdot
menempel	men tempel
dilahirkan	di lahir kan
beragama	ber agama
mengalirkan	men alir kan
meluncurkan	men luncur kan
bermimpi	ber mimpi
pengiriman	pen kirim an
mengobati	men obat i
pantauan	pantau an
tektonik	tektonik
kepunyaan	ke punya an
guntingan	gunting an
berdarah	ber darah
memudarkan	men pudar kan
merawat	men rawat
pelebaran	pen lebar an
tani	tani
berpuasa	ber puasa
plastik	plastik
luka	luka
memanfaatkan	men manfaat kan
memperburuk	men buruk
mengutus	men utus
muncul	muncul
kuburan	kubur an
terukur	ter ukur
genggam	genggam
ia	ia
dikasihinya	di kasih i nya
menyeringai	men seringai
penyusunan	pen susun an
atraksi	atraksi
berlalunya	ber lalu nya
dengar	dengar
uskup	uskup
menginspirasi	men inspirasi
secangkir	se cangkir
pengertiannya	pengertian nya
keikutsertaannya	ke ikutserta an nya
muatan	muat an
memastikan	men pasti kan
akhirat	akhirat
perekam	pen rekam
bohong	bohong
yunani	yunani
kondisi	kondisi
strukturnya	struktur nya
berbicara	ber bicara
menggoda	men goda
dikontrak	di kontrak
serukan	seru kan
tempatnya	tempat nya
ketidakstabilan	ke tidak stabil an
diharapkannya	di harap kan nya
senin	senin
memujikan	men puji kan
tergali	ter gali
kelas	kelas
pencairan	pen cair an
targetnya	target nya
digunakannya	di guna kan nya
mendengarnya	men dengar nya
diwujudkan	di wujud kan
berjauhan	ber jauh an
meneg	meneg
kisaran	kisar an
pemurah	pen murah
mata	mata
bahan	bah an
menuduhnya	men tuduh nya
mengeluhkan	men keluh kan
menendang	men tendang
penyeleksian	pen seleksi an
dituakan	di tua kan
penalaran	pen nalar an
memperkecil	men kecil
laki	laki
sibuknya	sibuk nya
pertambahan	per tambah an
diterus	di terus
sedahsyat	se dahsyat
padinya	padi nya
dieliminasi	di eliminasi
menghitung	men hitung
relevan	relevan
nyawanya	nyawa nya
bermula	ber mula
lengkapnya	lengkap nya
pemberkatan	pen berkat an
abad	abad
karbon	karbon
dijabarkan	di jabar kan
forensik	forensik
potong	potong
balasan	balas an
status	status
perwakilan	per wakil an
ditabrak	di tabrak
kukatakan	ku kata kan
menyumbang	men sumbang
praktisnya	praktis nya
selektif	selektif
terpadat	ter padat
terapkan	terap kan
musiman	musim an
besi	besi
disahkan	di sah kan
sepihak	se pihak
arahnya	arah nya
dokumennya	dokumen nya
rekannya	rekan nya
tempatmu	tempat mu
mengindahkan	men indah kan
menurunkan	men turun kan
didukungnya	di dukung nya
eropa	eropa
lukanya	luka nya
menyetorkannya	men setor kan nya
menyanggah	men sanggah
diterjang	di terjang
waris	waris
pengamatannya	pengamat an nya
pengentasan	pen entas an
luang	luang
gigitannya	gigit an nya
meringkaskan	men ringkas kan
kolonial	kolonial
cemerlang	cemerlang
supir	supir
merumput	men rumput
membocorkan	men bocor kan
pengguna	pen guna
dibedakan	di beda kan
diemban	di emban
silahkan	silahkan
terakomodasinya	ter akomodasi nya
andalkan	andal kan
alamat	alamat
membuatmu	men buat mu
peranan	peran an
mempertanyakan	men tanya kan
jerman	jerman
irigasi	irigasi
didenda	di denda
maksudnya	maksud nya
ditunjang	di tunjang
cela	cela
akademik	akademik
harinya	hari nya
inci	inci
genggaman	genggam an
merayakan	men raya kan
bisnisnya	bisnis nya
pikirkan	pikir kan
dikeringkan	di kering kan
saus	saus
terinformasi	ter informasi
kapasitasnya	kapasitas nya
rekapitulasinya	rekapitulasi nya
kalkulasi	kalkulasi
ditelanjangi	di telanjang i
usah	usah
dipilihkan	di pilih kan
menghilangkannya	men hilang kan nya
mengontrakkan	men kontrak kan
pelik	pelik
diproduksi	di produksi
mengintensifkan	men intensif kan
geografi	geografi
persebaran	per sebar an
melipatgandakan	men lipatganda kan
induk	induk
tertipu	ter tipu
membanting	men banting
susunan	susun an
diikutkan	di ikut kan
menggeser	men geser
peluru	peluru
berinovasi	ber inovasi
kawin	kawin
menyingsingkan	men singsing kan
mendasarkan	men dasar kan
menjangkaunya	men jangkau nya
doaku	doa aku
mengeram	men eram
budaya	budaya
pujikan	puji kan
harapkan	harap kan
bertambahnya	ber tambah nya
pelayan	pen layan
tindihnya	tindih nya
hambatan	hambat an
beasiswa	beasiswa
mencukupinya	men cukup i nya
tertabrak	ter tabrak
selatan	selatan
pemangku	pen pangku
bakatnya	bakat nya
tangkapan	tangkap an
belikan	beli kan
pangkal	pangkal
pandangnya	pandang nya
ambilkan	ambil kan
penyelesaian	pen selesai an
penyembahan	pen sembah an
bedanya	beda nya
didoakan	di doa kan
dirangkum	di rangkum
kental	kental
beralkohol	ber alkohol
dipersempit	di per sempit
penanganan	pen tangan an
berpaut	ber paut
siswanya	siswa nya
dikontrakkan	di kontrak kan
asal	asal
pisaunya	pisau nya
kekal	kekal
terkoyak	ter koyak
cerminan	cermin an
mengasihinya	men kasih i nya
terkunci	ter kunci
tepuk	tepuk
diam	diam
bertiup	ber tiup
organ	organ
memasok	men pasok
dijuluki	di juluk i
dilunasi	di lunas i
meredakan	men reda kan
dinikahi	di nikah i
merekonstruksi	men rekonstruksi
memprakirakan	men prakira kan
suaminya	suami nya
menangisi	men tangis i
kala	kala
mengepalai	men kepala i
langkanya	langka nya
diakumulasikan	di akumulasi kan
langgengnya	langgeng nya
lurah	lurah
terdiam	ter diam
menyalahgunakan	men salahguna kan
berkeluh	ber keluh
ekonomis	ekonomis
sangka	sangka
perseroan	perseroan
sensor	sensor
langkah	langkah
sebutkan	sebut kan
berlabuh	ber labuh
habitat	habitat
kontrak	kontrak
mengarahkannya	men arah kan nya
disusunnya	di susun nya
berkendaraan	ber kendara an
harun	harun
ditentang	di tentang
jakarta	jakarta
lambatnya	lambat nya
subjektivitasnya	subjektivitas nya
teratas	ter atas
danau	danau
cinta	cinta
menyusahkan	men susah kan
akibatkan	akibat kan
muridnya	murid nya
operasional	operasional
timbangan	timbang an
melambat	men lambat
diupah	di upah
berdialog	ber dialog
perjuangan	per juang an
menciptakan	men cipta kan
memanggil	men panggil
undi	undi
preminya	premi nya
keliru	keliru
pelembagaan	pen lembaga an
diskusi	diskusi
dikutuk	di kutuk
kuda	kuda
bertanah	ber tanah
mencacah	men cacah
ditempeli	di tempel i
pemerannya	pen peran nya
subkontraknya	subkontrak nya
berpalang	ber palang
pencuci	pen cuci
membolehkan	men boleh kan
penghubung	pen hubung
berenang	ber renang
proyeksi	proyeksi
pertumbuhan	per tumbuh an
pendisiplinan	pen disiplin an
menerpa	men terpa
menandaskan	men tandas kan
jantung	jantung
limpahan	limpah an
panggilan	panggil an
dikonsultasikan	di konsultasi kan
kawanan	kawan an
kabel	kabel
tanggungan	tanggung an
mengungguli	men unggul i
penyinaran	pen sinar an
pedoman	pedoman
keran	keran
awet	awet
ketua	ketua
rentan	rentan
unik	unik
menenangkan	men tenang kan
tuannya	tuan nya
reporter	reporter
klub	klub
penghimpunan	pen himpun an
kampus	kampus
selera	selera
sukacitaku	sukacita aku
menampik	men tampik
merumuskan	men rumus kan
dicengkeram	di cengkeram
mengungkapkan	men ungkap kan
bertahun	ber tahun
ambang	ambang
permasalahannya	per masalah an nya
kutinggalkan	ku tinggal kan
simak	simak
kuingin	ku ingin
pemilih	pen pilih
paman	paman
dibenarkan	di benar kan
rencananya	rencana nya
kupelajari	ku pelajar i
kompetensi	kompetensi
transplantasi	transplantasi
terdapatnya	ter dapat nya
cuacanya	cuaca nya
mengejutkannya	men kejut kan nya
risiko	risiko
pemogokan	pen mogok an
layaknya	layak nya
campuran	campur an
setoran	setor an
menjalin	men jalin
habis	habis
disiapkan	di siap kan
bagiannya	bagi an nya
tuturnya	tutur nya
keberadaannya	keberadaan nya
kontribusi	kontribusi
rp	rp
posyandunya	posyandu nya
berafiliasi	ber afiliasi
klasik	klasik
surga	surga
menekankan	men tekan kan
dibolehkan	di boleh kan
usus	usus
kakiku	kaki ku
terungkapkan	ter ungkap kan
parkir	parkir
terpisahkan	ter pisah kan
dibagi	di bagi
wajan	wajan
kebangunan	ke bangun an
terhampar	ter hampar
liat	liat
pembenahan	pen benah an
nonpersonel	non personel
sempurnanya	sempurna nya
retribusinya	retribusi nya
jawabannya	jawab an nya
terpinggir	ter pinggir
rinci	rinci
bekerjasama	bekerjasama
penanggung	pen tanggung
meniru	men tiru
melimpah	men limpah
anggaran	anggar an
pembinaan	pen bina an
bersentuhan	ber sentuh an
perundingan	pen runding an
bakat	bakat
ekonom	ekonom
membalasnya	men balas nya
keringnya	kering nya
penyebutan	pen sebut an
berdoa	ber doa
berbunga	ber bunga
patroli	patroli
diimplementasikan	di implementasi kan
terlarang	ter larang
halus	halus
dipikat	di pikat
memodernisasi	men modernisasi
tertundanya	ter tunda nya
visinya	visi nya
mandiri	mandiri
perjanjian	per janji an
kelapanya	kelapa nya
serbuan	serbu an
galeri	galeri
diatur	di atur
mengestimasi	men estimasi
kurangi	kurang i
memarkir	men parkir
wawancarai	wawancara i
pendeta	pendeta
hatiku	hati ku
disimpulkan	di simpul kan
menegosiasikan	men negosiasi kan
dimandatkan	di mandat kan
bersabda	ber sabda
talenta	talenta
berhubung	ber hubung
menganggapnya	men anggap nya
ishak	ishak
melandasi	men landas i
seadat	se adat
penanggulangannya	pen tanggulang an nya
dirobohkan	di roboh kan
mengatasi	men atas i
aktivitas	aktivitas
guru	guru
ibadah	ibadah
dibohongi	di bohong i
mengkoordinasikannya	men koordinasi kan nya
berbau	ber bau
meletihkan	men letih kan
meletus	men letus
menyokong	men sokong
dihindarinya	di hindar i nya
proyek	proyek
merenungkan	men renung kan
mengosongkan	men kosong kan
berkunjung	ber kunjung
mulutku	mulut ku
ilmuwan	ilmu wan
menyerap	men serap
adik	adik
penggunaan	pen guna an
kamis	kamis
merealokasi	men realokasi
perbendaharaannya	per bendahara an nya
terselip	ter selip
karakteristik	karakteristik
menetap	men tetap
membuatkan	men buat kan
berlanjut	ber lanjut
penggratisan	pen gratis an
terburuk	ter buruk
menyuapkannya	men suap kan nya
sejelas	se jelas
sucikan	suci kan
terjual	ter jual
rasi	ras i
pendamai	pen damai
pertukaran	per tukar an
berpihak	ber pihak
bulanannya	bulan an nya
memutar	men putar
misterius	misterius
solo	solo
pengantin	pengantin
lancar	lancar
menasehati	men nasehat i
turunannya	turun an nya
penggalian	pen gali an
lestari	lestari
bermaksud	ber maksud
dihasilkan	di hasil kan
menyiasatinya	men siasat i nya
berotoritas	ber otoritas
area	area
memekakkan	men pekak kan
federal	federal
pengeruk	pen keruk
pemantapan	pen mantap an
motivasinya	motivasi nya
beraksi	ber aksi
memberhentikan	men ber henti kan
kulalui	ku lalu i
kokoh	kokoh
terjaminnya	ter jamin nya
perumpamaan	per umpama an
gabus	gabus
mencapainya	men capai nya
pemenuhan	pen penuh an
kumiliki	ku milik i
mewawancarai	men wawancara i
inflasi	inflasi
huruf	huruf
bangun	bangun
dihubungkan	di hubung kan
hak	hak
berkelompok	ber kelompok
diperhadapkan	di per hadap kan
pelatih	pen latih
penerus	pen terus
mengakses	men akses
memasukkan	men masuk kan
pelelangan	pen lelang an
diindonesiakan	di indonesia kan
bus	bus
memandang	men pandang
mengetahui	men ketahui
indikator	indikator
berusaha	ber usaha
kuminta	ku minta
mekanismenya	mekanisme nya
berbatu	ber batu
mengasah	men asah
angsurannya	angsur an nya
menyinergikan	men sinergi kan
atap	atap
mewawancarainya	men wawancara i nya
ajaib	ajaib
pembayar	pen bayar
menempatkannya	men tempat kan nya
menganyam	men anyam
menyambutku	men sambut ku
menghafal	men hafal
berlandaskan	ber landas kan
norma	norma
teladan	teladan
didiami	di diam i
prinsip	prinsip
taksir	taksir
menceritakannya	men cerita kan nya
antusiasmenya	antusiasme nya
agustus	agustus
suplemen	suplemen
tunjukkan	tunjuk kan
dicurahkannya	di curah kan nya
terkungkung	ter kungkung
penjembatanan	pen jembatan an
kotor	kotor
difoto	di foto
tugasku	tugas ku
ceritanya	cerita nya
seutuhnya	se utuh nya
dijumpai	di jumpa i
standarisasi	standarisasi
isapan	isap an
bulanan	bulan an
nasabahnya	nasabah nya
berpacu	ber pacu
mengirimkannya	men kirim kan nya
melipat	men lipat
babak	babak
jantan	jantan
lompatan	lompat an
jajarannya	jajar an nya
berumur	ber umur
menggairahkan	men gairah kan
mencobai	men coba i
daunnya	daun nya
ramalan	ramal an
menyusui	men susu i
ketidakjujuran	ke tidak jujur an
meracuni	men racun i
menguras	men kuras
bertekuk	ber tekuk
pembiayaannya	pen biaya an nya
fondasi	fondasi
sokongan	sokong an
harapan	harap an
menyeleksi	men seleksi
keguguran	ke gugur an
belahan	belah an
hamba	hamba
persimpangan	per simpang an
peringkat	peringkat
personel	personel
simbolis	simbolis
tuntunan	tuntun an
gantinya	ganti nya
dermaga	dermaga
anjingnya	anjing nya
menjejali	men jejal i
bakso	bakso
menyebabkan	men sebab kan
meneliti	men teliti
pengumumannya	pen umum an nya
mengoleksi	men koleksi
simpulkan	simpul kan
menggenggam	men genggam
pencegahan	pen cegah an
demo	demo
mahabintang	mahabintang
alokasi	alokasi
warganegara	warganegara
globalisasi	globalisasi
pangkat	pangkat
harga	harga
dikabulkan	di kabul kan
pemilihan	pen pilih an
pas	pas
pemasangan	pen pasang an
wiraswasta	wiraswasta
merontokkan	men rontok kan
maksudkan	maksud kan
pembeliannya	pen beli an nya
halal	halal
dianggap	di anggap
menyeberangi	men seberang i
terbilang	ter bilang
buah	buah
pembagian	pen bagi an
independent	independent
kelihatan	ke lihat an
dipadukan	di padu kan
biografi	biografi
diarahkan	di arah kan
tampung	tampung
salam	salam
menggenapi	men genap i
ditangkap	di tangkap
ragam	ragam
kulit	kulit
ditanggungnya	di tanggung nya
diakumulasikannya	di akumulasi kan nya
menyingkapkan	men singkap kan
dilaksanakan	di laksana kan
dijadikan	di jadi kan
berfungsinya	ber fungsi nya
diukir	di ukir
kualifikasinya	kualifikasi nya
diprotes	di protes
diperbaruinya	di per baru i nya
paginya	pagi nya
vertikal	vertikal
serap	serap
berkeyakinan	ber ke yakin an
menggoyang	men goyang
bangkrut	bangkrut
lewat	lewat
ratifikasi	ratifikasi
menelaah	men telaah
tunggangan	tunggang an
tunggu	tunggu
separuh	se paruh
ketelanjangan	ke telanjang an
talentanya	talenta nya
tambahan	tambah an
hormati	hormat i
mengendarai	men kendara i
penyortiran	pen sortir an
kadarnya	kadar nya
birokrasi	birokrasi
mengakomodasi	men akomodasi
diperbarui	di per baru i
panci	panci
ditawan	di tawan
tinggalkan	tinggal kan
mawarnya	mawar nya
permanennya	permanen nya
purnama	purnama
berkarya	ber karya
menantikan	menanti kan
tuanya	tua nya
pandangannya	pandang an nya
lanjut	lanjut
sombong	sombong
petinggi	petinggi
encer	encer
beranggota	ber anggota
berargumen	ber argumen
suaranya	suara nya
kubu	kubu
berpawai	ber pawai
mengharuskan	men harus kan
depan	depan
membaiknya	men baik nya
mengutamakan	men utama kan
menggunakannya	men guna kan nya
mengkonfirmasi	men konfirmasi
mengetuai	men ketua i
umurku	umur ku
sma	sma
berasumsi	ber asumsi
reaktif	reaktif
gelar	gelar
seekor	se ekor
disamai	di sama i
berinisiatif	ber inisiatif
menghentikannya	men henti kan nya
direkonstruksi	di rekonstruksi
terbalik	ter balik
tergantung	ter gantung
nyaris	nyaris
panti	panti
alot	alot
tengah	tengah
diidentifikasikan	di identifikasi kan
berakhir	ber akhir
digeluti	di gelut i
perampokan	pen rampok an
disoroti	di sorot i
pudar	pudar
merindukan	men rindu kan
sampelnya	sampel nya
peritel	pen ritel
penghalang	pen halang
dirham	dirham
ikat	ikat
sepatu	sepatu
pikiran	pikir an
penerjemahan	pen terjemah an
menyelam	men selam
diaudit	di audit
minatnya	minat nya
neraka	neraka
budayanya	budaya nya
sampan	sampan
perkasa	perkasa
dipasok	di pasok
jagung	jagung
terpadu	ter padu
penandatanganan	pen tandatangan an
merekomendasikan	men rekomendasi kan
ambisi	ambisi
sekelompok	se kelompok
pembacanya	pen baca nya
menusuk	men tusuk
abjad	abjad
konfirmasi	konfirmasi
diraih	di raih
dokumen	dokumen
mempelajarinya	men pelajar i nya
terpajangnya	ter pajang nya
ditiru	di tiru
penyemprot	pen semprot
pengestimasian	pen estimasi an
memasuki	men masuk i
dindingnya	dinding nya
karat	karat
dicantumkan	di cantum kan
dimasukinya	di masuk i nya
perencana	pen rencana
mendorongnya	men dorong nya
demokratis	demokratis
kamarmu	kamar mu
tahapan	tahap an
seharga	se harga
sulut	sulut
diingatnya	di ingat nya
raksasa	raksasa
lembut	lembut
les	les
penakluk	pen takluk
penghakiman	pen hakim an
akuntabilitasnya	akuntabilitas nya
bahasanya	bahasa nya
arkeologi	arkeologi
semangat	semangat
permukaan	per muka an
dikhawatirkan	di khawatir kan
asas	asas
tertampung	ter tampung
nafsumu	nafsu mu
terhenti	ter henti
memunculkan	men muncul kan
berasaskan	ber asas kan
letak	letak
pendanaannya	pen dana an nya
penyelang	pen selang
penampilannya	pen tampil an nya
nonteknis	nonteknis
liter	liter
laporan	lapor an
mengoptimalkan	men optimal kan
didalamnya	di dalam nya
sidik	sidik
perenungannya	pen renung an nya
